ID,y
1,80.278595
2,97.43606
3,81.342995
4,81.0589
5,110.536865
8,92.80339
10,104.39235
11,97.45628
12,111.65704
14,96.5365
15,111.312935
16,105.69127
17,103.00477
19,94.86771
20,100.89629
21,103.6884
22,114.67738
23,103.858665
26,95.62484
28,94.1114
29,103.858665
33,103.858665
35,96.80173
41,103.67906
42,93.65446
43,112.55811
45,104.04345
46,100.03495
51,97.43017
53,85.648994
55,114.89469
56,93.57393
57,102.60108
58,94.771
59,98.647606
63,109.70024
64,94.38686
65,106.75947
69,93.56239
71,99.600685
72,105.072815
73,95.35613
76,99.75618
77,108.40265
78,111.826
82,95.95907
83,106.75947
84,104.46344
85,103.66494
87,107.40047
88,103.67906
89,114.61092
91,93.015945
93,96.15253
94,114.626915
95,102.44462
96,109.772606
97,94.8067
98,112.0847
99,95.01598
101,102.53615
103,114.61092
104,94.04906
105,110.09214
110,95.45774
111,106.30709
113,112.62213
114,96.85688
115,108.23717
117,113.058205
120,96.29459
121,111.43742
122,95.073006
123,108.120445
126,108.52553
132,107.17731
135,106.30232
137,102.21449
138,96.90573
140,93.51549
142,101.56608
144,109.468735
148,95.36671
149,116.46268
155,94.27472
156,112.24917
157,94.8067
162,108.09302
163,100.02941
167,94.047676
172,112.55811
179,111.51727
180,92.52016
181,111.71499
182,99.99311
183,113.058205
185,113.058205
187,112.51451
188,95.8288
189,95.89304
191,94.259674
192,111.18471
193,94.038475
194,113.06259
195,94.5004
196,113.47691
198,101.22968
199,109.95846
201,104.02993
204,97.96399
205,105.967415
206,100.93645
210,94.14094
211,102.53615
216,109.39742
219,112.02669
220,95.264
221,106.1063
226,111.71499
227,99.96778
228,109.11189
230,109.170975
231,94.8067
235,114.67738
236,94.54776
238,109.158516
242,106.338165
243,92.31967
244,83.820694
245,108.756386
247,110.97792
248,93.9045
249,94.75602
250,107.036385
251,94.54776
253,114.67738
254,94.33279
256,95.88226
257,93.689865
258,109.61748
259,95.01598
262,90.045105
266,98.75893
267,112.21358
272,106.051674
273,113.058205
275,96.71935
276,112.77091
279,97.0762
280,106.75947
283,98.880486
285,108.373505
288,113.058205
289,100.322
290,104.4439
291,96.08548
292,109.73076
293,108.58587
296,100.71919
297,110.47911
298,111.826
299,95.687584
304,94.02626
305,90.15608
306,95.39375
307,111.44313
311,102.91209
313,111.3083
314,93.3277
316,95.79884
324,99.38768
327,94.85299
329,94.614624
330,112.60485
337,103.27421
338,99.42917
339,103.12758
340,94.14163
343,95.978195
345,111.312935
346,104.95629
347,111.469986
349,103.80648
350,91.31038
352,109.845795
353,91.32369
354,83.92448
357,91.81046
358,110.01463
362,111.9942
364,104.65311
365,98.15415
366,103.91598
367,110.127174
368,94.33948
370,84.757614
373,94.503654
377,93.60708
378,105.765625
382,99.75618
384,109.11189
390,99.84121
392,111.33733
393,104.202156
395,101.61399
396,112.28572
399,82.0427
406,111.3083
408,111.3083
409,97.38286
410,79.68286
412,111.47694
413,93.35288
419,95.34404
420,114.887184
421,94.052986
430,98.91707
434,96.09916
436,100.28367
437,93.44783
438,95.545074
439,108.82027
440,91.87761
443,106.84366
446,95.72996
448,95.34887
452,97.969955
453,100.42804
457,99.592316
458,95.0936
459,108.4293
460,105.44203
462,104.00617
464,105.78425
465,111.65704
467,110.05973
471,112.2561
472,82.798355
473,95.63098
475,101.525505
480,94.61698
488,113.0536
490,111.55285
491,102.3965
492,79.68484
493,91.80221
497,91.08005
498,113.18506
499,96.1963
500,102.046364
501,96.43246
502,109.33572
506,83.92473
510,103.16833
511,95.61498
512,94.62484
516,94.11776
518,95.39599
519,112.21521
521,97.764244
522,102.8886
526,104.5814
529,95.24085
532,105.165955
533,93.87846
536,113.12808
537,95.58375
539,95.3071
540,103.41861
541,98.64162
543,95.89304
546,113.05889
547,93.98416
548,85.87366
551,96.792435
552,105.04045
556,106.98298
557,96.31379
558,110.127174
559,98.79043
560,102.50762
562,105.74665
566,96.64143
570,113.18506
571,93.44783
572,106.75947
573,95.687584
575,111.65704
576,112.08731
577,94.572876
579,92.51985
580,110.56092
581,108.03559
589,111.55285
591,103.048546
593,99.02584
594,106.97643
595,97.126305
598,95.73433
602,110.868645
604,109.42807
606,100.8998
608,103.91598
609,102.5602
610,97.37324
616,111.335754
617,94.66924
618,103.40243
620,102.5822
622,105.289536
623,93.39191
624,103.43146
626,108.50739
628,110.77069
629,91.862755
630,109.14811
637,101.16694
638,101.008644
643,102.572655
645,94.61698
646,112.46385
648,96.45846
652,95.472305
653,93.43425
654,113.18506
656,111.04588
657,92.20263
659,101.24497
660,99.854675
663,96.45264
664,109.91612
666,99.81568
668,109.44699
669,98.334496
671,94.91514
675,95.13587
677,93.34456
678,107.3439
679,106.58866
682,98.91552
685,101.011856
687,97.56786
688,93.64438
693,100.67325
696,96.30869
698,94.75972
701,96.33566
704,102.325745
705,111.42891
709,109.655235
710,92.83668
711,102.4951
712,94.8333
714,105.99366
715,92.677246
716,111.64881
717,97.27699
720,111.842545
721,94.30887
724,107.62173
725,97.9405
726,112.8169
728,112.37561
731,93.531136
734,101.28994
738,93.59814
745,105.816536
746,95.79327
751,79.18363
754,94.45613
756,94.055275
758,94.932236
759,98.64027
761,115.049614
766,100.72954
767,110.339134
768,93.53746
769,114.79972
770,93.46366
771,79.68484
772,107.1239
773,96.72438
774,111.67237
776,109.129745
777,96.14372
780,113.32171
782,103.87956
787,99.353516
788,95.26036
792,93.660614
793,113.11542
