ID,y
1,79.82617
2,98.64742
3,79.28985
4,79.82617
5,114.26347
8,99.372765
10,112.8752
11,98.55303
12,116.28756
14,98.22321
15,116.28756
16,106.351425
17,103.39815
19,97.583855
20,104.54597
21,103.39815
22,116.4473
23,103.39815
26,96.87746
28,98.04097
29,96.51398
33,96.51398
35,94.83249
41,96.51398
42,94.70121
43,116.519684
45,103.19739
46,104.260704
51,94.223595
53,78.8111
55,115.51478
56,94.25858
57,104.120674
58,94.815094
59,103.41621
63,112.826225
64,94.629074
65,104.622955
69,94.542404
71,94.61318
72,103.97316
73,94.171745
76,102.75689
77,104.16702
78,115.31976
82,94.171745
83,104.787674
84,93.902916
85,103.48499
87,111.77087
88,95.32359
89,113.851776
91,93.97186
93,94.4554
94,105.947075
95,93.98526
96,112.15527
97,94.44069
98,112.32152
99,93.815796
101,103.719795
103,113.851776
104,93.54357
105,111.89268
110,94.779976
111,112.94101
113,111.90714
114,94.14255
115,113.878555
117,113.851776
120,97.44762
121,112.8068
122,95.5845
123,117.09857
126,112.94792
132,112.97141
135,104.59435
137,103.43768
138,94.21536
140,94.25858
142,112.95582
144,111.70828
148,93.93826
149,114.14995
155,94.25625
156,111.86471
157,94.44069
162,112.36229
163,94.421875
167,94.06471
172,116.13998
179,113.59645
180,94.53523
181,111.30478
182,93.89508
183,113.851776
185,113.851776
187,112.181305
188,94.171745
189,94.0436
191,94.06363
192,110.648415
193,94.39722
194,112.12391
195,93.7069
196,113.60516
198,98.301254
199,111.87202
201,104.06689
204,94.21536
205,105.57461
206,94.26641
210,93.902916
211,103.85686
216,111.796196
219,116.04492
220,93.87955
221,111.29403
226,111.44185
227,98.255714
228,112.06297
230,112.06297
231,94.096146
235,116.077255
236,93.82208
238,112.21637
242,103.23304
243,93.97186
244,79.92423
245,110.32581
247,113.737045
248,93.45008
249,94.06353
250,112.25332
251,93.82208
253,116.077255
254,94.0764
256,94.37934
257,93.805885
258,115.3579
259,93.815796
262,81.92566
266,95.1284
267,112.17904
272,103.80863
273,113.98884
275,94.53523
276,112.28956
279,94.068665
280,104.92474
283,94.088615
285,112.06297
288,113.98884
289,94.75675
290,104.20395
291,94.03793
292,111.76042
293,111.73178
296,95.452126
297,113.12448
298,115.31976
299,94.171745
304,93.621925
305,78.85803
306,94.17579
307,111.44185
311,107.7296
313,111.44185
314,93.68654
316,94.18693
324,94.146095
327,94.77467
329,93.61814
330,112.26098
337,103.40495
338,94.0542
339,104.27141
340,94.3502
343,94.182526
345,116.04492
346,94.36043
347,112.17904
349,111.43005
350,93.93665
352,113.06347
353,93.59502
354,79.58722
357,94.56127
358,113.440674
362,111.81479
364,115.733894
365,103.081856
366,93.85345
367,112.29547
368,94.30399
370,78.13995
373,94.48958
