ID,y
1,80.39102
2,95.290855
3,81.75694
4,77.53549
5,115.05484
8,96.04622
10,111.378044
11,96.20723
12,118.06546
14,96.98532
15,118.18024
16,105.60069
17,104.17486
19,96.75949
20,104.32533
21,106.20014
22,116.24664
23,104.19194
26,104.230804
28,98.35231
29,102.842125
33,99.92821
35,97.7468
41,99.75628
42,94.33634
43,117.03403
45,103.84997
46,103.40754
51,94.49339
53,86.419685
55,115.815315
56,95.92954
57,107.48724
58,96.5219
59,103.72713
63,107.50057
64,94.73187
65,105.3208
69,93.71389
71,96.28291
72,103.461174
73,93.47723
76,107.42001
77,104.99534
78,114.40855
82,93.96824
83,105.3208
84,94.58048
85,103.13541
87,112.367966
88,98.89698
89,112.84092
91,97.06104
93,96.10936
94,106.61799
95,95.84724
96,111.980804
97,94.359024
98,111.04738
99,96.046234
101,103.025955
103,112.84092
104,93.984856
105,110.49228
110,96.13602
111,105.49018
113,112.73128
114,94.67027
115,110.71463
117,112.84092
120,94.95141
121,111.70812
122,99.71486
123,112.2549
126,110.22617
132,108.43872
135,103.65521
137,104.02059
138,97.96998
140,96.24673
142,113.11319
144,111.043144
148,93.96677
149,115.51588
155,97.97809
156,113.45556
157,94.359024
162,110.65723
163,96.99023
167,94.6977
172,117.03403
179,112.30416
180,110.0768
181,109.698
182,100.552734
183,112.84092
185,112.84092
187,113.401596
188,93.86923
189,98.2099
191,92.97015
192,102.65613
193,94.41144
194,109.37682
195,93.248825
196,112.72484
198,103.88574
199,111.78652
201,103.25774
204,96.94316
205,106.70207
206,99.805244
210,94.93741
211,103.025955
216,112.43034
219,115.41576
220,96.34213
221,101.49907
226,109.698
227,96.697365
228,112.181755
230,111.232086
231,93.62603
235,114.083855
236,93.590965
238,109.25396
242,105.59029
243,97.328285
244,80.59679
245,108.63063
247,112.87628
248,89.974815
249,96.52351
250,109.81856
251,93.590965
253,114.083855
254,96.57945
256,95.22521
257,92.811104
258,110.784424
259,95.998085
262,90.79934
266,98.59025
267,113.32816
272,103.13544
273,112.84092
275,109.87462
276,115.619064
279,94.30442
280,105.3208
283,93.055786
285,111.78682
288,112.84092
289,106.82749
290,104.1111
291,95.79916
292,112.38982
293,112.71499
296,107.5012
297,111.264565
298,113.247246
299,93.50013
304,92.963524
305,82.98915
306,93.37007
307,110.03058
311,105.12776
313,110.409134
314,92.90686
316,92.74648
324,97.50639
327,94.63763
329,94.5829
330,110.70333
337,108.53991
338,98.323685
339,107.15162
340,93.93233
343,92.42077
345,115.05815
346,93.8733
347,110.12657
349,107.280975
350,92.501625
352,105.55811
353,92.19799
354,83.005615
357,93.824394
358,112.212204
362,114.76505
364,103.05178
365,104.78843
366,95.83136
367,112.134224
368,94.13761
370,78.18959
373,96.95942
377,93.80878
378,115.36033
382,107.372665
384,112.181755
390,95.84279
392,112.79071
393,114.3062
395,95.615715
396,106.61683
399,77.86977
406,109.59415
408,109.59415
409,94.86409
410,78.20302
412,112.11401
413,91.98535
419,97.63572
420,110.00959
421,92.89433
430,106.513405
434,93.83941
436,95.74668
437,95.73601
438,92.49039
439,111.232086
440,96.95164
443,113.751625
446,93.78935
448,95.87254
452,94.24888
453,105.455055
457,103.69259
458,93.68238
459,113.67604
460,101.978264
462,108.53395
464,101.357704
465,115.84408
467,111.74683
471,110.88928
472,79.44922
473,94.18378
475,94.68321
480,96.43518
488,115.23487
490,110.2946
491,103.348114
492,80.2395
493,94.59638
497,94.16947
498,114.07861
499,96.26558
500,103.28922
501,93.42053
502,113.06305
506,85.52619
510,111.822426
511,93.12347
512,94.6551
516,98.724625
518,93.57329
519,110.21355
521,94.435234
522,112.45415
526,111.8165
529,103.58836
532,111.168945
533,96.17099
536,116.16608
537,92.9373
539,93.45514
540,103.05571
541,96.41185
543,98.31132
546,110.67564
547,93.65351
548,77.5819
551,93.91104
552,104.57414
556,113.50108
557,96.20612
558,112.134224
559,93.47086
560,107.36782
562,107.18189
566,94.444275
570,114.07861
571,95.595055
572,105.75991
573,93.50013
575,115.84408
576,112.08863
577,94.33409
579,92.67477
580,112.49559
581,108.43872
589,110.2946
591,102.436035
593,93.18212
594,105.83932
595,94.69075
598,93.91104
602,111.72438
604,108.520454
606,105.82195
608,95.83136
609,103.179184
610,94.38363
616,111.35694
617,95.32779
618,98.800385
620,105.3672
622,109.72514
623,96.21681
624,109.08585
626,111.161
628,111.412254
629,94.886795
630,111.232086
637,101.44439
638,105.994736
643,95.545555
645,96.43518
646,106.399124
648,96.29167
652,94.93164
653,95.31318
654,114.07861
656,109.8822
657,94.68457
659,100.87951
660,110.29152
663,92.80884
664,109.34583
666,103.6094
668,111.18031
669,98.50917
671,96.053894
675,95.79989
677,94.76192
678,110.67112
679,112.67807
682,95.66028
685,106.40525
687,93.74254
688,93.56186
693,105.005325
696,95.03253
698,95.77372
701,99.16461
704,108.050156
705,113.75458
709,110.10074
710,94.59518
711,104.15102
712,96.68585
714,110.22719
715,91.274506
716,110.2946
717,94.472
720,114.728134
721,93.04295
724,103.70993
725,95.78252
726,113.79651
728,114.116646
731,94.64034
734,106.77423
738,95.91807
745,108.77226
746,95.039185
751,78.18407
754,94.489655
756,94.57039
758,103.51927
759,103.48674
761,117.54099
766,95.91736
767,116.090324
768,95.09923
769,113.496765
770,95.505196
771,80.02226
772,104.07495
773,93.80529
774,112.71004
776,112.480934
777,97.573875
780,115.8064
782,103.15708
787,103.49678
788,93.4199
792,93.77971
793,113.82353
798,101.153984
800,93.43879
806,110.19076
809,109.9929
811,109.67635
812,92.49965
814,114.85476
816,105.23576
817,96.60071
818,100.2794
820,111.04191
823,93.57853
829,92.754395
830,109.41816
831,91.87555
834,111.51778
839,95.984215
841,81.1643
844,103.39676
845,94.36363
848,93.255356
850,106.7302
851,102.22133
852,95.666336
854,94.697464
855,96.78594
856,105.5742
859,101.69936
861,112.643196
864,92.23762
865,112.55157
866,93.3833
867,92.34037
869,95.27726
871,93.07211
872,110.19076
882,100.25657
883,93.953064
885,94.63148
888,94.63763
893,108.851616
901,110.21349
903,103.62148
904,94.9702
905,104.75002
910,96.40111
911,113.91177
914,117.92387
918,109.79273
921,92.06174
928,100.69576
929,106.37026
932,99.37148
933,108.72793
934,96.40111
935,112.00743
937,78.24159
939,93.52786
940,102.51727
941,95.56369
942,104.599884
943,95.89088
944,106.63728
947,110.19076
949,113.03705
951,109.175514
952,96.47764
953,103.17528
954,78.13391
957,112.0208
959,91.956665
960,110.24989
963,114.85476
965,110.19076
967,104.80085
971,94.88067
972,79.02681
973,92.84441
974,112.042496
975,97.045494
978,104.134186
980,112.88724
981,95.82907
984,115.59637
986,96.40111
988,95.440735
989,113.49298
990,103.40001
992,110.21349
996,96.73121
999,108.54393
1000,96.179565
1001,112.55157
1002,92.7323
1003,112.51658
1004,93.01804
1008,111.73764
1009,93.44177
1010,107.530365
1012,108.41883
1013,94.19873
1014,109.74283
1015,96.92206
1016,115.08234
1019,103.99499
1020,108.87023
1021,96.40111
1022,108.78078
1024,96.40111
1025,79.5495
1027,96.16955
1028,107.307625
1029,97.82605
1030,95.06097
1033,112.314064
1036,100.8311
1037,107.66549
1038,93.76152
1042,93.64235
1043,102.98728
1044,94.20463
1045,111.72591
1047,115.6933
1050,96.928734
1051,108.87539
1054,93.57853
1056,95.82907
1057,93.99985
1059,93.88109
1062,99.70692
1063,105.7243
1064,95.82907
1066,94.17788
1070,109.01075
1076,111.80308
1077,94.664604
1078,110.592606
1080,113.206566
1082,101.0183
1083,94.63763
1089,101.166306
1091,94.75211
1093,94.058655
1097,96.923744
1099,94.7877
1101,95.79025
1103,96.8951
1104,110.82822
1106,114.73414
1109,93.28097
1110,111.48398
1111,94.02815
1112,112.66822
1114,94.36926
1116,99.233864
1117,104.094604
1120,92.83113
1124,108.74471
1125,93.43727
1126,111.76108
1134,110.84904
1137,93.35067
1138,111.19731
1144,108.99978
1145,94.69075
1146,93.020515
1148,96.634735
1150,93.92955
1152,103.16553
1153,93.76742
1154,100.91441
1155,93.94431
1157,94.47912
1162,93.97205
1165,112.311844
1166,94.00295
1167,108.80916
1168,97.048515
1169,101.69936
1171,117.59943
1172,96.9177
1173,101.69936
1174,93.96263
1176,96.848114
1177,102.06789
1178,94.61572
1182,111.80319
1186,97.080925
1187,112.675186
1188,93.6002
1189,115.93704
1191,108.54815
1192,93.90005
1197,109.28485
1198,93.19503
1200,78.43378
1201,94.50551
1203,100.99856
1209,114.99803
1214,104.943115
1218,110.41937
1222,94.1151
1226,94.42405
1228,94.04256
1230,97.54982
1232,79.11311
1233,95.810074
1236,117.33952
1238,96.60695
1241,108.99978
1244,107.23791
1246,94.64914
1247,112.50953
1250,110.58968
1251,92.87305
1254,109.337265
1255,95.591354
1256,109.14913
1257,92.04676
1258,96.15959
1259,108.644714
1260,93.894585
1263,111.08622
1267,78.29347
1268,112.94538
1271,94.714264
1272,108.93017
1274,103.1028
1275,93.97205
1276,108.95394
1277,93.52086
1279,93.020515
1281,94.14059
1282,93.6002
1283,112.27514
1285,108.56775
1286,96.74661
1289,110.53516
1296,113.88042
1299,95.82612
1301,96.288765
1306,92.97288
1307,98.50299
1308,94.643326
1313,108.95394
1314,98.0997
1315,111.48398
1316,93.33614
1317,108.93017
1319,93.46865
1323,97.091515
1324,110.21261
1325,94.16626
1328,110.09785
1329,94.7131
1330,112.72175
1331,102.6678
1332,101.79011
1337,95.7185
1338,113.94973
1339,93.27319
1340,112.641785
1343,111.69444
1347,106.91589
1348,92.852165
1349,104.571976
1352,93.06199
1354,98.45682
1359,112.54472
1360,97.41188
1363,109.160645
1364,94.890205
1365,103.388145
1366,94.295525
1372,97.73269
1375,106.76596
1376,94.137596
1378,91.91317
1379,112.13885
1380,95.93421
1381,101.90435
1384,111.48369
1387,95.08721
1388,110.963135
1392,80.549835
1394,106.62695
1395,94.397385
1396,109.98188
1398,94.93391
1399,109.98188
1400,95.32116
1401,97.916664
1403,97.27188
1404,103.27888
1406,109.98188
1407,94.98396
1408,112.184006
1410,78.98046
1412,110.352135
1413,96.92615
1415,98.33869
1420,112.184006
1422,110.41744
1423,101.2071
1424,112.184006
1425,94.892395
1426,78.98046
1427,101.254036
1429,93.113014
1430,112.30505
1431,97.34546
1432,102.9194
1434,109.2721
1437,96.159805
1438,105.39501
1440,110.92478
1441,113.2057
1442,94.782845
1444,112.56264
1445,97.578705
1446,102.82515
1448,92.12363
1453,96.75203
1454,110.352135
1455,94.06716
1456,107.998245
1458,110.352135
1459,93.24971
1461,94.908035
1465,95.40577
1466,109.42029
1469,97.38773
1472,96.75203
1474,97.33447
1477,114.770256
1479,110.85672
1482,95.56739
1483,79.55908
1487,96.415215
1488,113.69284
1490,110.73314
1492,110.43623
1494,131.99556
1496,102.954666
1497,98.57121
1499,95.6404
1502,93.57404
1507,101.13702
1508,92.96457
1509,111.30038
1511,95.76331
1512,113.01111
1513,112.92183
