ID,y
1,79.83339
2,95.94074
3,81.73842
4,79.241936
5,114.56726
8,91.85282
10,115.55066
11,99.10873
12,114.680695
14,94.677704
15,112.04736
16,108.52742
17,103.02351
19,95.0061
20,105.740814
21,103.773384
22,115.055435
23,103.16848
26,91.99397
28,93.18436
29,103.16848
33,103.16848
35,93.516754
41,103.11459
42,93.54938
43,116.33996
45,103.07204
46,106.36709
51,94.0875
53,92.5475
55,108.02386
56,95.19282
57,103.81006
58,94.43643
59,103.07799
63,110.388275
64,98.26853
65,109.33945
69,95.81372
71,99.85754
72,102.32738
73,94.11435
76,105.781075
77,102.25603
78,115.32029
82,94.55565
83,109.33945
84,101.330086
85,102.79696
87,114.14903
88,103.11459
89,111.05304
91,98.7506
93,102.63208
94,105.08063
95,107.19615
96,114.26366
97,97.761955
98,110.08255
99,98.73369
101,104.840195
103,111.05304
104,93.897354
105,108.57581
110,103.89905
111,112.31096
113,109.61049
114,93.52921
115,107.289375
117,111.05304
120,97.87673
121,111.97839
122,98.55568
123,118.683876
126,110.47471
132,109.32573
135,106.28117
137,102.04559
138,98.17436
140,97.07186
142,107.89149
144,112.518295
148,97.35497
149,113.25487
155,93.88777
156,111.96077
157,98.24368
162,113.189674
163,97.57019
167,97.30626
172,116.33996
179,113.54343
180,102.51038
181,110.8513
182,100.46568
183,111.05304
185,111.05304
187,111.925735
188,92.59183
189,97.92247
191,95.61336
192,105.7311
193,94.85346
194,111.12428
195,93.258545
196,114.19397
198,95.95822
199,112.33545
201,105.71711
204,100.32352
205,108.700806
206,104.715096
210,97.028206
211,104.840195
216,113.46778
219,114.76536
220,96.45565
221,105.92
226,110.8513
227,95.72448
228,111.83925
230,110.40164
231,98.24368
235,115.3026
236,95.73147
238,113.00156
242,105.2243
243,95.829285
244,82.31284
245,109.68476
247,113.671005
248,92.334724
249,92.83116
250,109.150246
251,95.73147
253,115.3026
254,92.932106
256,99.22334
257,97.2171
258,113.38
259,99.10251
262,94.968155
266,95.73578
267,112.72881
272,103.52219
273,111.41298
275,97.143425
276,108.62011
279,96.26219
280,108.684265
283,93.989914
285,113.628716
288,111.41298
289,105.33445
290,105.82529
291,97.98468
292,111.29643
293,110.64989
296,117.075386
297,111.75197
298,115.337555
299,94.55565
304,94.73149
305,88.422264
306,98.5368
307,110.52841
311,108.35692
313,110.529854
314,93.7512
316,102.521484
324,110.42267
327,102.836
329,95.666534
330,111.66657
337,108.43394
338,101.26272
339,110.233376
340,95.82093
343,92.01695
345,112.55104
346,96.22078
347,112.749306
349,105.4903
350,94.03681
352,110.42222
353,94.40773
354,85.75644
357,94.10468
358,109.33533
362,111.01155
364,104.9604
365,109.5454
366,95.48405
367,112.120834
368,99.36629
370,79.31329
373,96.077896
377,93.59112
378,111.31038
382,105.781075
384,111.748276
390,98.38498
392,112.652336
393,115.134865
395,103.49839
396,109.2406
399,78.261314
406,110.72252
408,110.72252
409,94.51741
410,78.80456
412,112.21874
413,92.51998
419,94.2755
420,109.488785
421,92.08641
430,103.31974
434,93.44421
436,97.83737
437,95.57815
438,91.98744
439,110.540085
440,95.61063
443,113.30632
446,98.12078
448,93.56517
452,95.830605
453,104.49473
457,104.71115
458,94.99948
459,110.87438
460,103.18426
462,104.99255
464,102.94397
465,114.55643
467,110.510666
471,108.394936
472,79.84893
473,95.15584
475,96.752495
480,98.99803
488,113.86791
490,110.52841
491,104.25721
492,80.0697
493,96.09309
497,91.29919
498,116.17069
499,97.13909
500,107.28448
501,95.01526
502,114.15184
506,86.346855
510,108.77601
511,93.34615
512,95.56031
516,93.44881
518,92.52975
519,114.294235
521,90.23416
522,104.86738
526,112.19568
529,104.45523
532,111.51035
533,97.759125
536,113.02317
537,96.7378
539,94.16178
540,104.7418
541,97.84709
543,98.06665
546,113.071655
547,93.35206
548,79.71115
551,93.50294
552,102.47022
556,105.90767
557,96.66557
558,111.13364
559,98.81844
560,102.98927
562,106.551346
566,95.27784
570,115.897415
571,95.57815
572,108.80601
573,92.647606
575,114.55643
576,111.32997
577,94.22754
579,91.92779
580,112.448715
581,109.15675
589,110.28011
591,102.33103
593,96.55533
594,104.48526
595,96.150055
598,93.079285
602,112.00933
604,106.10561
606,106.65157
608,95.14128
609,104.840195
610,95.908195
616,110.94493
617,95.00246
618,102.83401
620,103.176094
622,102.64676
623,90.70007
624,105.97097
626,112.83042
628,112.76612
629,94.40875
630,110.48552
637,97.19489
638,106.21181
643,105.90806
645,98.46574
646,109.1725
648,96.748535
652,95.482994
653,94.50417
654,115.897415
656,112.15386
657,99.66101
659,100.00944
660,104.26593
663,93.86464
664,109.7009
666,104.87138
668,103.16227
669,97.86723
671,97.286804
675,94.01341
677,99.13569
678,105.22402
679,106.70272
682,103.45971
685,105.86725
687,102.70658
688,96.536156
693,108.20624
696,97.53541
698,94.630745
701,99.70997
704,106.51467
705,113.96987
709,109.402534
710,99.31644
711,107.08586
712,99.25794
714,110.02258
715,93.5801
716,110.36446
717,95.74496
720,113.314964
721,95.3978
724,101.08822
725,98.371994
726,107.35044
728,111.28353
731,98.33988
734,105.971924
738,98.233315
745,109.36379
746,99.77016
751,77.9116
754,93.711945
756,96.21806
758,99.783066
759,107.99496
761,115.26702
766,95.50143
767,110.54834
768,93.98684
769,111.92773
770,99.47054
771,80.09352
772,104.75621
773,94.38757
774,108.69254
776,111.79196
777,97.34858
780,116.54862
782,104.62969
787,102.28608
788,94.16178
792,89.862656
793,113.21904
798,98.479385
800,92.75449
806,110.36446
