ID,y
1,79.48763
2,103.464226
3,81.35177
4,79.29808
5,115.32129
8,101.7413
10,114.36352
11,103.35435
12,118.25968
14,99.68494
15,117.980644
16,109.075294
17,107.92401
19,104.39884
20,107.41487
21,109.33569
22,117.98813
23,107.92401
26,99.17033
28,98.12215
29,97.35881
33,96.91151
35,94.34434
41,96.91151
42,94.66868
43,117.19417
45,102.08949
46,104.78842
51,94.11804
53,80.08777
55,115.20842
56,93.85304
57,103.84951
58,94.54218
59,105.08882
63,112.8618
64,94.67066
65,106.39888
69,94.51143
71,95.539925
72,103.548965
73,94.37532
76,104.708
77,104.88425
78,114.936195
82,94.43447
83,106.46771
84,93.70537
85,103.1227
87,111.542366
88,96.69137
89,114.235405
91,93.97997
93,95.19883
94,105.2765
95,93.48142
96,112.95863
97,94.5233
98,112.497375
99,93.64788
101,103.93151
103,114.235405
104,93.98432
105,112.633
110,94.974655
111,112.426155
113,112.08275
114,93.44856
115,115.2374
117,113.83966
120,96.226555
121,113.187195
122,94.5386
123,114.079056
126,112.50579
132,112.48144
135,104.11042
137,102.35909
138,94.1008
140,93.793205
142,112.592964
144,112.49768
148,93.64025
149,112.85965
155,96.18602
156,112.31454
157,94.78821
162,112.21963
163,94.32814
167,93.845505
172,116.32614
179,115.659546
180,94.76001
181,111.19731
182,94.4464
183,113.83966
185,113.83966
187,111.82978
188,94.038734
189,93.92611
191,93.25694
192,112.11293
193,94.169235
194,112.06129
195,92.84235
196,112.83708
198,96.97814
199,112.329575
201,104.57863
204,94.1008
205,106.79404
206,93.15664
210,93.69061
211,103.53577
216,112.15433
219,115.60557
220,92.54776
221,111.048294
226,111.19731
227,97.23346
228,111.741486
230,111.55155
231,93.718704
235,115.37796
236,93.53659
238,111.70451
242,103.887215
243,93.65044
244,78.62257
245,109.01407
247,115.419304
248,93.04781
249,94.12045
250,111.99739
251,93.53659
253,115.37796
254,94.22528
256,94.27973
257,93.00384
258,113.69028
259,93.480034
262,79.37279
266,95.24715
267,112.06535
272,103.00604
273,113.83966
275,97.80316
276,113.539894
279,94.46005
280,106.07197
283,93.59098
285,112.85095
288,113.83966
289,95.53677
290,104.07872
291,93.73068
292,111.62953
293,111.910934
296,102.51918
297,112.44264
298,114.5844
299,94.038734
304,93.369484
305,94.57325
306,93.91538
307,111.19731
311,108.65517
313,111.19731
314,92.5201
316,93.63514
324,93.49903
327,95.717926
329,93.71311
330,112.06129
337,104.64707
338,94.35559
339,104.98665
340,94.39708
343,93.55828
345,115.32653
346,94.235825
347,112.06535
349,111.72632
350,93.56322
352,112.84114
353,92.55263
354,78.098206
357,94.10175
358,112.8199
362,112.51265
364,116.810715
365,103.14618
366,93.87049
367,111.92722
368,93.97951
370,77.81363
373,93.82153
377,92.6487
378,111.30742
382,104.73249
384,111.741486
390,93.56835
392,112.12304
393,113.000885
395,94.09675
396,105.15201
399,77.54873
406,111.19731
408,111.38307
409,93.156845
410,77.707214
412,113.84411
413,92.812225
419,93.49051
420,113.388725
421,92.98274
430,102.04397
434,93.85609
436,93.81885
437,94.07418
438,93.19846
439,112.201294
440,93.79381
443,113.18704
446,94.09434
448,93.44321
452,94.29893
453,103.66008
457,104.88843
458,93.989815
459,112.998604
460,103.870995
462,105.45308
464,102.804535
465,115.70078
467,117.65881
471,113.950005
472,78.67317
473,94.91767
475,94.06742
480,94.80225
488,112.13433
490,111.47829
491,104.49937
492,77.81599
493,94.70786
497,93.13652
498,112.38617
499,94.28708
500,104.98721
501,93.989815
502,112.35242
506,79.221344
510,111.6561
511,93.22007
512,93.71311
516,94.23217
518,92.961105
519,111.94436
521,93.28984
522,113.80425
526,112.8306
529,93.362175
532,111.98406
533,94.23614
536,113.412506
537,103.11801
539,94.30269
540,104.65136
541,94.453026
543,94.18301
546,113.865685
547,93.6371
548,78.60423
551,94.19512
552,103.671745
556,102.796814
557,95.01678
558,112.2082
559,94.28643
560,107.793976
562,107.53405
566,94.009285
570,112.38617
571,94.07418
572,106.687645
573,94.13395
575,115.70078
576,113.38825
577,94.34563
579,92.912575
580,111.411446
581,112.57665
589,111.47829
591,102.96473
593,94.06248
594,103.22328
595,94.19036
598,94.18257
602,112.510124
604,112.3096
606,112.28951
608,93.965706
609,104.15144
610,94.04541
616,112.06172
617,94.58403
618,102.63593
620,103.94313
622,112.77126
623,93.06508
624,133.79428
626,112.11274
628,112.06367
629,93.71864
630,111.83253
637,94.24205
638,104.72487
643,95.73438
645,94.80225
646,120.58858
648,95.580055
652,93.88455
653,94.07418
654,112.38617
656,113.974556
657,96.25857
659,96.73877
660,103.99289
663,93.27514
664,112.90093
666,106.16836
668,112.19739
669,93.34019
671,94.789215
675,94.1069
677,93.756134
678,109.24855
679,105.19833
682,94.52198
685,104.25774
687,94.23236
688,93.152306
693,112.005936
696,95.442566
698,94.13971
701,96.49487
704,104.46822
705,115.64415
709,113.08654
710,94.351364
711,104.09077
712,94.35204
714,111.89837
715,93.90896
716,111.47829
717,94.00522
720,115.421745
721,93.537926
724,103.42308
725,93.71281
726,113.13234
728,112.3156
731,94.006676
734,104.00863
738,93.80839
745,111.97025
746,93.60163
751,77.505
754,94.10703
756,93.67189
758,94.26282
759,111.71128
761,115.48238
766,94.72275
767,113.226265
768,93.06508
769,112.78729
770,95.07622
771,77.70587
772,106.84469
773,94.356804
774,112.0821
776,111.8367
777,95.85142
780,116.89283
782,104.63191
787,103.891014
788,94.43811
792,93.1386
793,111.74622
798,95.747314
800,94.04464
806,111.540184
809,112.698296
811,113.69555
812,92.83817
814,115.928955
816,104.07818
817,94.57607
818,108.27001
820,112.62889
823,94.1744
829,93.11195
830,112.10029
831,92.229416
834,111.901794
839,94.66261
841,80.17924
844,104.09108
845,94.23832
848,93.79735
850,98.40734
851,104.079735
852,93.39119
854,93.51516
855,96.23292
856,102.36615
859,101.987236
861,112.19316
864,94.000206
865,112.19316
866,93.89413
867,93.82929
869,94.27411
871,93.394356
872,111.58934
882,103.473206
883,94.04067
885,94.34491
888,95.85335
893,111.56795
901,109.36403
903,104.52909
904,94.548615
905,104.831604
910,94.98685
911,112.06343
914,113.1259
918,111.965225
921,92.91655
928,94.63068
929,104.39983
932,93.90941
933,106.01241
934,95.142365
935,111.971695
937,78.50261
939,94.47405
940,103.98117
941,95.04797
942,104.00775
943,94.4041
944,103.84088
947,111.78798
949,112.30974
951,112.08611
952,94.45962
953,104.52909
954,77.67781
957,112.23243
959,93.17902
960,114.08974
963,115.928955
965,111.78798
967,104.10837
971,95.445946
972,78.30486
973,94.36768
974,112.32606
975,97.170265
978,115.222305
980,113.62031
981,94.528824
984,113.42001
986,95.142365
988,93.29413
989,112.79831
990,104.85616
992,109.718185
996,94.41429
999,113.39645
1000,93.502464
1001,112.19316
1002,93.45853
1003,112.11404
1004,93.34793
1008,111.57059
1009,93.73833
1010,108.70343
1012,118.04949
1013,94.4253
1014,112.85333
1015,93.657776
1016,115.928955
1019,93.58085
1020,112.599495
1021,95.142365
1022,104.082596
1024,95.142365
1025,78.33359
1027,94.47991
1028,106.20439
1029,93.79055
1030,94.00874
1033,112.53457
1036,95.44931
1037,112.11831
1038,93.36137
1042,94.47405
1043,104.44374
1044,94.41253
1045,112.18757
1047,114.64664
1050,94.361435
1051,111.76658
1054,94.329926
1056,94.528824
1057,94.19619
1059,94.13023
1062,104.14674
1063,105.38775
1064,94.528824
1066,94.64046
1070,105.8744
1076,112.022446
1077,103.45512
1078,112.142105
1080,112.63297
1082,110.91777
1083,96.008865
1089,111.5659
1091,96.008865
1093,94.67773
1097,94.85988
1099,93.40039
1101,95.142365
1103,94.5188
1104,112.29465
1106,112.27196
1109,94.06354
1110,112.45332
1111,95.60762
1112,113.20573
1114,94.38551
1116,94.00893
1117,112.03781
1120,94.53124
1124,112.38425
1125,94.178406
1126,112.20917
1134,112.33355
1137,94.42521
1138,113.07972
1144,111.78798
1145,95.45123
1146,93.14119
1148,97.91685
1150,94.69292
1152,104.09108
1153,94.22797
1154,104.1949
1155,94.47405
1157,93.491135
1162,94.47405
1165,112.65296
1166,95.01215
1167,103.98696
1168,95.142365
1169,101.987236
1171,115.70135
1172,95.307724
1173,101.987236
1174,94.53523
1176,96.2574
1177,103.98561
1178,94.47518
1182,112.59897
1186,95.47259
1187,114.150734
1188,96.20729
1189,116.87831
1191,108.22311
1192,94.86521
1197,112.79861
1198,93.916595
1200,78.60016
1201,96.68707
1203,95.85433
1209,116.157745
1214,105.692566
1218,111.81148
1222,96.059105
1226,95.72674
1228,97.14134
1230,93.81064
1232,80.082695
1233,94.32797
1236,113.24894
1238,94.7922
1241,112.32853
1244,104.58869
1246,96.170586
1247,114.135895
1250,113.31176
1251,94.26518
1254,112.54173
1255,94.76706
1256,110.61234
1257,96.32418
1258,94.053635
1259,112.32853
1260,94.875465
1263,112.32853
1267,78.38053
1268,111.956764
1271,94.86521
1272,112.30713
1274,105.01042
1275,94.86521
1276,112.30713
1277,93.758545
1279,93.53235
1281,94.269135
1282,94.96759
1283,114.01546
1285,112.07452
1286,95.12814
1289,112.44942
1296,114.63506
1299,95.39585
1301,95.11722
1306,94.19975
1307,95.34516
1308,94.22169
1313,112.30713
1314,95.33206
1315,113.00543
1316,93.91875
1317,112.30713
1319,94.34403
1323,95.765854
1324,104.93628
1325,94.803925
1328,104.39252
1329,94.45333
1330,112.73372
1331,94.969666
1332,104.285995
1337,94.7243
1338,112.45406
1339,93.91005
1340,114.14956
1343,114.50101
1347,106.44862
1348,94.71656
1349,106.71405
1352,93.59815
1354,97.08881
1359,114.20243
1360,95.763306
1363,112.30713
1364,96.00179
1365,103.860374
1366,94.7371
1372,94.40576
1375,105.78157
1376,94.39454
1378,93.07719
1379,114.216354
1380,95.84274
1381,102.51054
1384,115.73403
1387,95.46165
1388,112.5703
1392,77.878586
1394,103.75322
1395,94.54318
1396,112.32853
1398,94.78938
1399,112.32853
1400,94.33316
1401,94.86561
1403,95.06218
1404,111.188484
1406,112.32853
1407,94.6862
1408,112.32853
1410,78.446335
1412,112.32853
1413,94.97842
1415,95.30424
1420,112.32853
1422,111.970955
1423,105.46991
1424,112.32853
1425,94.74557
1426,78.446335
1427,95.76386
1429,93.13647
1430,113.58345
1431,96.92714
1432,104.437294
1434,113.49175
1437,94.94348
1438,104.812126
1440,112.13607
1441,114.97388
1442,94.77587
1444,111.99626
1445,95.30424
1446,104.72309
1448,94.341805
1453,94.48586
1454,112.32853
1455,94.77474
1456,112.72892
1458,112.32853
1459,93.81832
1461,94.26318
1465,95.46165
1466,111.23968
1469,95.763306
1472,94.48586
1474,94.923294
1477,112.94999
1479,111.814186
1482,95.08159
1483,79.43953
1487,95.25474
1488,113.03778
1490,112.81713
1492,111.729355
1494,117.13514
1496,103.04523
1497,95.32597
1499,95.94931
1502,94.70434
1507,112.226715
1508,93.59815
1509,112.003525
1511,94.80198
1512,112.06835
1513,114.39078
1514,105.29051
1518,112.7556
1519,93.96929
1522,112.44942
1524,78.91112
1527,94.77587
1529,96.17068
1532,105.50885
1536,113.240654
1537,116.414566
1539,107.10179
1542,114.49537
1543,94.39454
1544,104.373055
1545,79.087326
1550,94.39454
1551,112.30055
1554,110.76618
1556,104.61438
1559,97.558784
1560,79.05963
1562,95.11316
1566,94.978096
1567,112.436
1569,107.059296
1570,113.53186
1571,112.454475
1574,94.69211
1578,105.15522
1580,94.5625
1583,112.54444
1584,94.69211
1585,112.3203
1586,97.019806
1587,112.44017
1588,95.01337
1590,114.25715
1592,104.600464
1596,111.63265
1598,111.37434
1599,95.608185
1604,114.51448
1606,104.27878
1607,95.892075
1608,104.58331
1609,116.18696
1611,95.950806
1613,96.11213
1616,96.00181
1619,112.21104
1620,94.96426
1621,112.376945
1622,95.81024
1625,111.0201
1627,116.18696
1629,112.74309
1634,95.72649
1636,96.33072
1638,104.81902
1639,95.73171
1641,96.67752
1643,95.45684
1644,105.036194
1645,117.13514
1646,96.23805
1647,110.87029
1648,95.37427
1652,94.5625
1653,113.116844
1656,110.74432
1658,95.608185
1659,113.00543
1661,96.096306
1663,95.892075
1664,113.14826
1665,95.6884
1666,104.61438
1667,103.014404
1668,82.097176
1669,104.28567
1670,95.45684
1672,112.76387
1674,113.17947
1677,113.03778
1678,95.16215
1679,112.67781
1680,96.73591
1683,106.26808
1686,105.629776
1687,112.88461
1689,112.85982
1690,96.51487
1691,116.13553
1692,113.41742
1693,95.71899
1695,95.6637
1696,96.521545
1697,113.00543
1700,104.61438
1701,94.40812
1702,112.60043
1703,95.355675
1704,113.14348
1706,96.239586
1707,113.74615
1708,95.303345
1710,96.33516
1711,105.5259
1713,107.512665
1717,105.48158
1719,105.15522
1720,95.29704
1722,95.60106
1725,104.75555
1726,95.268
1727,105.7009
1729,112.64547
1730,94.52723
1731,111.36387
1733,104.61438
1734,96.02285
1735,112.88461
1738,96.11213
1742,95.72945
1745,113.17947
1747,94.40812
1749,96.20141
1751,95.21777
1752,79.87294
1753,106.906265
1754,95.798164
1755,99.36947
1756,104.82487
1758,113.37413
1759,95.77887
1760,106.02843
1761,116.44517
1762,94.918594
1763,112.21351
1764,93.40688
1766,96.630936
1768,96.297844
1769,80.98204
1771,112.537315
1772,95.83532
1773,106.585266
1774,96.357086
1775,114.38045
1777,115.80965
1779,94.8605
1780,108.480316
1787,94.35318
1788,94.42197
1790,95.30589
1796,112.44678
1801,93.960655
1803,94.693634
1807,112.529045
1809,113.975586
1812,94.52513
1813,112.815956
1814,94.82653
1815,113.30124
1816,95.724945
1818,94.14247
1820,93.80963
1821,113.15805
1822,95.03137
1825,94.43246
1826,103.882866
1828,94.8837
1831,105.65808
1836,112.847275
1837,94.386475
1841,94.826904
1844,103.79452
1848,93.50111
1851,105.55439
1852,96.092834
1853,94.46581
1854,112.32272
1856,94.3909
1859,113.73554
1860,94.95462
1861,78.86235
1863,106.3303
1865,95.25227
1866,104.91881
1867,94.58966
1868,93.930984
1872,95.04309
1879,94.601425
1880,103.58524
1882,94.92032
1885,104.55633
1887,104.02373
1888,94.14081
1890,115.99393
1894,95.10208
1895,102.96685
1896,94.950294
1897,118.16773
1900,112.47382
1901,93.58004
1902,113.283356
1905,94.088844
1906,111.21674
1912,104.44169
1915,94.79212
1916,105.39189
1917,94.24517
1918,103.97849
1920,78.93665
1923,94.46539
1924,103.54122
1925,94.84836
1930,116.03771
1932,111.98459
1933,93.769714
1934,114.167694
1935,93.58004
1940,78.600815
1941,93.97624
1942,112.47774
1943,93.399765
1944,93.69581
1945,111.058754
1948,116.26532
1949,94.12799
1952,94.62278
1954,93.61597
1955,111.98459
1958,93.56755
1959,78.95636
1960,111.86957
1963,94.9466
1965,94.38718
1968,104.587555
1969,95.81748
1971,94.95165
1972,112.47815
1973,93.52437
1975,93.72392
1977,94.785706
1978,94.99328
1979,112.43215
1981,93.794846
1982,112.965004
1987,113.1883
1988,93.553406
1993,94.65838
1997,94.16812
1999,94.8837
2001,95.10208
2002,113.7983
2003,94.450836
2004,79.075516
2006,112.481
2007,95.27956
2009,105.6458
2010,94.59101
2013,95.342705
2018,77.53149
2022,104.935425
2024,113.1319
2025,95.11993
2026,106.35291
2030,106.08382
2031,94.69765
2032,104.62283
2033,95.251656
2035,93.70459
2036,112.682915
2037,94.65343
2040,95.110405
2043,114.92481
2044,105.94402
2046,104.232864
2054,112.48665
2055,94.872086
2056,107.05448
2059,93.45589
2060,93.58004
2062,93.77896
2063,113.32322
2066,95.10208
2067,113.276276
2072,96.33384
2073,112.05021
2074,94.66033
2075,115.19588
2076,93.51549
2080,94.41594
2082,93.58004
2085,113.16301
2087,112.05857
2091,112.95755
2092,94.64215
2093,107.05448
2098,93.78187
2101,111.86957
2102,93.98079
2103,78.600815
2105,105.09995
2106,94.67835
2107,115.28073
2110,95.0735
2114,94.74562
2115,112.37167
2117,79.810776
2118,94.0014
2119,105.005066
2120,94.8837
2122,94.96924
2123,111.95127
2126,94.95165
2127,103.95704
2128,94.826904
2129,113.24616
2132,95.2914
2135,104.287636
2138,94.673294
2139,116.03771
2141,112.423134
2142,94.42545
2146,94.414856
2151,112.17583
2157,104.22461
2159,117.08312
2162,94.412254
2164,116.04405
2167,94.04768
2168,111.424286
2171,93.472694
2173,94.8067
2174,104.73155
2175,94.41267
2178,94.58099
2180,95.416435
2185,112.09378
2189,94.92238
2190,112.926315
2192,103.229836
2194,113.15457
2200,119.21406
2201,94.871826
2203,112.175415
2204,94.6185
2205,111.8064
2209,112.165535
2213,103.91254
2214,94.514336
2215,113.05059
2216,94.95515
2218,94.2594
2219,107.97521
2220,95.267685
2222,93.02391
2223,111.6849
2225,112.043785
2226,95.732185
2230,93.95657
2233,112.136856
2234,111.99193
2235,94.27753
2236,79.014626
2237,93.780754
2240,115.10532
2241,94.15717
2248,104.13657
2249,93.3873
2250,112.332756
2252,111.817604
2253,95.131454
2254,112.343864
2256,79.67163
2258,93.977715
2259,113.373535
2262,95.416435
2265,95.375275
2266,107.005424
2269,95.27315
2271,95.44233
2273,94.80509
2274,111.77056
2275,94.596176
2277,94.32526
2279,94.1694
2280,78.77573
2282,95.42031
2283,102.70739
2288,93.753494
2289,113.31748
2291,94.712
2292,116.53088
2297,95.26486
2298,103.88263
2299,94.796196
2300,113.48683
2301,94.48533
2304,94.79704
2305,105.064926
2306,95.42031
2308,93.330765
2309,113.30356
2311,100.98663
2312,104.67979
2316,103.65837
2321,103.946785
2322,112.08278
2325,104.114746
2326,94.25345
2329,116.53088
2330,94.32526
2331,103.481255
2332,112.11296
2333,95.42031
2334,103.105736
2335,110.094124
2337,111.5878
2338,93.81156
2340,112.11296
2342,94.797745
2345,94.02334
2349,96.63058
2351,78.64492
2352,94.712
2354,111.24722
2355,118.17316
2357,111.9115
2358,94.23461
2360,94.05164
2361,111.24722
2364,94.40879
2366,96.51016
2369,104.28229
2370,94.502525
2371,112.11296
2373,113.099365
2374,94.01721
2376,112.06534
2378,111.368866
2382,95.496574
2383,93.649155
2386,103.724556
2387,96.14397
2389,94.147766
2390,111.53006
2392,93.059204
2398,114.160065
2399,94.623886
2400,95.69269
2401,114.441055
2402,94.29354
2404,98.17884
2407,111.17575
2408,112.39261
2409,113.66579
2412,81.01018
2413,95.07881
2415,94.42432
2420,109.69594
2422,94.352585
2423,102.49364
2426,94.33061
2432,94.36057
2434,93.59691
2435,94.147766
2436,112.127174
2438,110.84137
2440,113.09191
2443,94.20763
2444,94.58931
2447,103.849884
2450,94.94067
2454,93.96046
2455,112.12338
2459,95.42031
2460,111.413925
2463,93.74443
2465,94.28929
2468,78.44408
2469,94.1694
2474,93.17488
2478,94.0666
2480,94.552155
2481,115.10532
2489,95.42031
2490,105.51615
2492,93.56984
2496,95.42031
2497,113.79042
2500,94.712
2505,95.428635
2507,93.333954
2508,111.59118
2509,94.52896
2510,80.568825
2513,93.635864
2515,95.42031
2518,93.6067
2519,111.90758
2520,93.6067
2521,112.448814
2523,111.91031
2525,94.66686
2529,111.75989
2530,94.67516
2533,111.14726
2535,94.05382
2538,103.84699
2544,110.40597
2553,112.839874
2556,94.36719
2558,93.87897
2559,115.46276
2560,94.46892
2561,112.17554
2562,95.09447
2563,112.082344
2564,93.670334
2565,111.805305
2567,105.08636
2572,94.48803
2575,94.863144
2576,121.17112
2577,94.5462
2578,94.84402
2579,112.5722
2580,93.52202
2582,115.148926
2583,95.694145
2587,93.78464
2589,112.41226
2590,94.72746
2591,111.75989
2594,93.754364
2597,94.614746
2598,104.00763
2599,95.0146
2600,102.72513
2602,112.20874
2603,94.48803
2604,104.224915
2606,112.65255
2607,78.465454
2608,96.47738
2613,111.84391
2614,94.77304
2615,111.86473
2617,113.313095
2620,95.02866
2623,112.60886
2624,95.205635
2627,111.64271
2629,78.465454
2630,94.01316
2632,94.58024
2636,94.11243
2639,93.56854
2640,106.142654
2642,111.75989
2644,103.950874
2646,112.42444
2647,94.20911
2649,94.935555
2650,104.875565
2652,103.742485
2653,101.63134
2655,109.65392
2657,111.86368
2659,111.49699
2662,93.98539
2663,115.453674
2664,94.31592
2665,102.847046
2670,94.56311
2671,103.482605
2672,94.35594
2675,103.742485
2677,112.19353
2679,113.08508
2683,113.440704
2684,95.62102
2685,94.26176
2688,102.99765
2689,96.02974
2690,102.66645
2693,94.18438
2694,112.10754
2697,99.99262
2699,94.93407
2703,93.58394
2705,103.44871
2709,78.868835
2710,94.21065
2711,113.91026
2712,93.29277
2713,94.441635
2714,113.17311
2715,93.19987
2717,93.78701
2718,112.54115
2720,111.15793
2721,95.05295
2726,94.87588
2728,94.50419
2731,103.65647
2732,111.49699
2734,94.34995
2736,103.548416
2737,94.76852
2738,102.80833
2739,116.44736
2746,94.139534
2749,102.75964
2751,117.10771
2752,104.192116
2753,94.83457
2757,105.345024
2758,95.35733
2759,112.33568
2760,94.78502
2762,111.788895
2764,94.22462
2765,111.85902
2769,112.1912
2771,111.54393
2774,94.77893
2776,93.17805
2777,121.53093
2778,93.70205
2779,112.69877
2782,93.19791
2784,95.007904
2787,93.82507
2789,94.33379
2792,93.79918
2798,95.17538
2799,104.02911
2800,95.05291
2801,80.77533
2802,94.00969
2804,94.41068
2807,102.96653
2808,94.34864
2809,112.82494
2811,115.37856
2812,95.08141
2814,93.8932
2816,94.649475
2817,112.036896
2818,111.80389
2820,112.174355
2821,80.8638
2822,95.133255
2823,104.518
2824,94.87179
2826,93.72743
2829,95.016624
2834,95.12659
2835,79.3396
2838,94.6006
2839,111.81442
2840,94.01628
2841,111.881
2842,95.01549
2846,113.73498
2848,95.05682
2849,93.25823
2850,113.17311
2851,94.569885
2853,94.54599
2854,111.75989
2858,113.2702
2861,94.52027
2864,93.70205
2865,115.453674
2866,111.35531
2867,93.40788
2868,112.52179
2870,110.817215
2877,94.57092
2878,111.64271
2880,111.97002
2882,78.44629
2883,95.37276
2884,103.33669
2885,95.01111
2887,95.01549
2888,112.59318
2889,95.086044
2890,103.95677
2891,101.54329
2892,116.60347
2893,94.14276
2898,113.2971
2899,93.64409
2900,116.08407
2901,98.634346
2909,95.19369
2910,113.51547
2911,111.803474
2913,112.74655
2914,94.93239
2918,93.37825
2919,110.737915
2920,94.96597
2921,111.7586
2922,94.601135
2923,102.87216
2925,110.68482
2926,93.10328
2927,111.87578
2929,112.0246
2933,94.37385
2934,113.062546
2936,110.4599
2941,104.112625
2942,94.191185
2943,110.90228
2945,103.500084
2950,94.16603
2951,111.681465
2953,114.22989
2954,94.44388
2955,103.815285
2956,95.66923
2960,95.340576
2962,94.27281
2963,106.092445
2964,103.71935
2966,78.493225
2967,94.88178
2968,112.64048
2969,93.872795
2971,93.80042
2972,95.19369
2974,93.72837
2975,112.31116
2977,116.50978
2980,111.274445
2981,94.932274
2983,94.54684
2984,104.82343
2985,116.704926
2986,103.53693
2987,95.19369
2989,93.58482
2990,111.522156
2991,95.56974
2992,79.750374
2995,100.10851
2996,102.80526
3002,112.56235
3004,112.97062
3005,116.34497
3006,94.78162
3010,94.64094
3011,106.1617
3014,93.18907
3015,93.972984
3016,94.594025
3017,110.96747
3018,93.982765
3021,102.6716
3024,103.97861
3028,94.21046
3030,93.446976
3032,94.33284
3039,94.849365
3040,105.51433
3041,97.57438
3043,94.91502
3044,111.68689
3046,112.095055
3055,93.83473
3056,112.51187
3058,94.752106
3059,112.10234
3061,116.60347
3063,104.135864
3066,94.389946
3067,103.97861
3068,78.69258
3069,94.59648
3072,114.57771
3073,112.37683
3074,94.35509
3077,93.69572
3082,95.68837
3084,100.10851
3085,114.62869
3088,105.01242
3091,94.74057
3092,114.07322
3093,96.51504
3094,104.1285
3096,112.50978
3097,94.04276
3098,79.12124
3102,115.37856
3106,94.96597
3109,94.121445
3111,92.87772
3112,116.34497
3113,94.70749
3115,96.49737
3116,112.50102
3117,96.11629
3121,112.132996
3122,93.58067
3123,94.863144
3124,104.73268
3125,94.75861
3126,102.340706
3127,116.32443
3129,96.16055
3130,112.38093
3132,103.10696
3134,108.870255
3135,95.36279
3137,79.335365
3138,94.16204
3140,94.56671
3144,112.1709
3145,94.78284
3146,111.95685
3147,94.86582
3148,104.33054
3149,104.19171
3150,112.84564
3151,93.81689
3152,94.39396
3155,98.07781
3156,113.285225
3159,94.008934
3161,95.150246
3162,105.939445
3163,96.591156
3165,102.02269
3172,95.134445
3173,112.0708
3176,94.22637
3177,103.70258
3179,112.475746
3183,93.72336
3186,94.489265
3187,103.47044
3189,110.86303
