ID,y
1,80.44279796627501
2,100.1092737888609
3,93.0603426106273
4,78.88417037937126
5,97.80011919399465
8,81.73859387795211
10,100.19901445793244
11,97.89152602886037
12,112.83632809713978
14,120.24532748212
15,112.86295981843769
16,104.15001045008692
17,104.77284191740607
19,99.62693727304128
20,89.33151524475619
21,105.10426796414941
22,114.74284518237978
23,104.84210717212436
26,101.22007868426573
28,98.54233735120832
29,104.84210717212437
33,104.84210717212439
35,93.06058401236801
41,104.56504615325062
42,91.85613679824678
43,111.59406084351585
45,88.60589095935956
46,97.26866734405907
51,96.59226208818627
53,95.58906779860712
55,101.18792705233068
56,114.18001159223165
57,102.1119709678755
58,102.84360320375487
59,97.53795700479301
63,103.47560552010327
64,97.28231083826385
65,85.4692139946401
69,97.57192996800715
71,99.76615112072884
72,103.66317034521121
73,94.20320806297303
76,95.83534300312778
77,91.49644734189566
78,113.73185669552352
82,96.12884824119845
83,85.4692139946401
84,107.2755511954669
85,107.15998485796885
87,105.8623825680913
88,104.56504615325062
89,94.86962044362602
91,91.1800505619454
93,108.34570678868461
94,95.32303162187404
95,99.96137230030611
96,107.13378784127843
97,81.86180495895165
98,102.75183285655764
99,104.06176169782263
101,115.41403180478002
103,94.86962044362602
104,92.40063973010143
105,105.77612929488419
110,104.33382570638106
111,102.80314833251315
113,99.70385676128423
114,93.905817446566
115,113.42464538638846
117,94.86962044362602
120,103.89488154864594
121,107.04368588264117
122,78.14867335893312
123,103.96368364059578
126,106.45086863196383
132,116.6789821603224
135,108.60365937843649
137,104.58014078791368
138,95.8133647053969
140,114.13737805881036
142,116.34010404798069
144,105.11595593895628
148,78.17929423163498
149,102.54860898204167
155,89.91371276706774
156,103.82035753810737
157,81.86180495895165
162,102.74402305544965
163,101.03396091831321
167,99.84348611311492
172,111.59406084351585
179,100.84972744323446
180,80.57899604525636
181,109.24496292058606
182,98.56179355933521
183,94.86962044362602
185,94.86962044362602
187,102.3835960851637
188,96.14305941900554
189,96.03406903030417
191,96.09979674754177
192,110.97628154596798
193,100.80606149598574
194,107.87858162761091
195,98.82102419248343
196,89.74091453310143
198,108.25580485976731
199,104.379348518358
201,89.603785037685
204,96.3807685793811
205,104.71752900804978
206,115.73268312087748
210,106.48909000955503
211,115.41403180478002
216,106.30403133214092
219,112.69779758770312
220,86.80929807708134
221,111.6346869475063
226,109.24496292058606
227,93.50044694407737
228,103.18960758036513
230,106.10854491665415
231,81.86180495895165
235,114.5350494182242
236,105.2250119392168
238,109.15793268884205
242,90.74716172943548
243,91.20847291755959
244,84.5809416851763
245,112.35691478736862
247,96.31736005488717
248,87.37692019172613
249,96.54412139733492
250,110.35435915619615
251,105.2250119392168
253,114.5350494182242
254,94.83383480634419
256,94.96476382674173
257,78.51195994403452
258,107.20904157242504
259,104.08307846453326
262,84.65715101464482
266,98.59151802385567
267,97.81142675708182
272,102.34442827292972
273,94.86962044362602
275,81.46636739831037
276,105.68174873348144
279,111.42881772042504
280,85.4692139946401
283,92.60266298611873
285,103.20381875817225
288,94.86962044362602
289,104.45189645664065
290,89.5895738598779
291,103.36541240858786
292,99.82589094263243
293,100.34977566126472
296,80.83260226727674
297,102.43704490561205
298,113.80822753914555
299,96.19811349591689
304,91.06121793362394
305,95.48446103437703
306,100.94770178064338
307,109.30001699749741
311,108.88767199538259
313,109.32133376420805
314,93.44964132138496
316,105.3860185639951
324,109.470933612813
327,101.27830591625285
329,90.71704861578284
330,107.92653011561872
337,92.78373661410549
338,98.13402080034815
339,90.79523331309485
340,98.82525165157273
343,90.26493782851342
345,112.72442930900029
346,101.0048921769636
347,94.29975181371547
349,106.60845721165113
350,92.27192262335406
352,105.29762561592985
353,88.70706956284114
354,78.4773203236168
357,96.26344968512394
358,102.52015024418345
362,104.0909352563228
364,113.78241081629442
365,103.93101370955253
366,107.69243016467878
367,108.15343553001804
368,95.5014726259711
370,81.49132758229891
373,103.74332926759743
377,101.32927400853754
378,98.61773264939269
382,95.90460825784622
384,103.25887283508358
390,102.59619735055689
392,102.16960657449663
393,110.96227384946965
395,94.26811088713723
396,93.5066556174396
399,86.40952479991454
406,109.32133376420805
408,109.32133376420805
409,85.00695234438395
410,82.36309369764146
412,105.21725879847475
413,81.60797606967827
419,102.1572025135229
420,104.08777619826454
421,81.91878194408555
430,102.98063388595695
434,96.79570372413444
436,100.44115234834099
437,114.62982841910544
438,84.05492568503374
439,106.58811328928724
440,106.67079343225639
443,99.77468771276091
446,96.22679927795645
448,103.66417606096549
452,103.85916547900459
453,99.64281935799303
457,90.24171369351355
458,98.24535606774987
459,124.10687902824579
460,99.2426301596772
462,94.72134660892672
464,101.78649010820031
465,112.76706284242154
467,96.86042722201312
471,100.3595251585927
472,80.98942203286524
473,98.72142810491621
475,98.63997412327463
480,112.51735648475825
488,101.36132921010073
490,109.30001699749741
491,114.82396505941342
492,92.19556583291828
493,98.0851450879212
497,84.72668246782055
498,102.11667002718002
499,93.30148102080128
500,97.10945025116925
501,98.23114488994278
502,99.71435211135191
506,93.77801512644044
510,96.97135603436712
511,93.59578546144644
512,90.7383653824935
516,90.67183665969732
518,93.02495634756046
519,95.01252897649425
521,97.99496347755272
522,111.16755340589931
526,109.18503268935457
529,116.16325889595007
532,105.87821218842508
533,98.70621254796971
536,105.79441787604775
537,104.40626767297447
539,95.02958410275818
540,115.49750823730555
541,102.00595736574006
543,96.08912310721551
546,97.6011480861605
547,106.45718379394826
548,81.43797892132139
551,95.7296254600058
552,103.08502553993341
556,93.92553322742144
557,105.14389906664358
558,108.15343553001804
559,103.86472608215271
560,104.54587500719904
562,104.80100544057534
566,106.56267393759207
570,102.11667002718002
571,114.62982841910544
572,85.53847924935855
573,96.20521908482044
575,112.76706284242154
576,102.76761501126417
577,91.39115804288595
579,88.57058527601741
580,97.44819630793198
581,116.73403623723374
589,109.30001699749741
591,104.13470316631044
593,104.82236028967056
594,97.92940230300115
595,98.66105752029148
598,95.74383663781289
602,98.15244878364962
604,110.78032038472189
606,114.66133286407015
608,108.02385621142162
609,115.48329705949844
610,96.64021057619406
616,94.61336970321153
617,95.77162688558403
