ID,y
1,80.35662
2,98.1286
3,84.551704
4,78.403915
5,116.507675
8,97.62472
10,113.80786
11,98.21021
12,118.55639
14,101.41712
15,117.61504
16,106.77941
17,103.08527
19,98.296776
20,108.91202
21,106.18268
22,117.28474
23,103.08527
26,94.788795
28,97.112144
29,96.83057
33,96.83057
35,94.08749
41,96.83057
42,93.43306
43,117.5488
45,100.844696
46,104.27917
51,93.7473
53,80.56751
55,115.942764
56,94.404655
57,103.75038
58,94.23769
59,104.02626
63,113.510864
64,93.69584
65,107.43347
69,93.95891
71,94.711975
72,104.58457
73,93.73473
76,104.21654
77,106.47958
78,116.69171
82,93.9101
83,106.94428
84,94.884125
85,101.14468
87,111.19864
88,95.11985
89,114.45426
91,94.05478
93,94.75175
94,105.73726
95,93.17551
96,111.4734
97,93.88347
98,114.12486
99,94.11406
101,102.54464
103,114.45426
104,93.23941
105,111.882935
110,94.4064
111,112.65894
113,112.72051
114,93.27028
115,113.02191
117,113.47185
120,93.82782
121,111.62226
122,93.345634
123,113.14841
126,112.475784
132,113.06459
135,105.38984
137,102.23698
138,93.82368
140,94.49417
142,114.27226
144,111.50272
148,93.49508
149,112.12603
155,104.4299
156,110.784515
157,93.67454
162,111.86254
163,94.25037
167,94.46649
172,116.491425
179,114.3805
180,96.57237
181,110.946335
182,94.68144
183,113.020874
185,113.020874
187,112.91239
188,94.66107
189,93.699615
191,92.95829
192,112.667244
193,94.67442
194,111.951164
195,92.7051
196,112.83345
198,95.40583
199,111.57884
201,104.80187
204,94.206184
205,104.5763
206,94.558716
210,94.49454
211,102.19617
216,111.50914
219,116.31797
220,92.88464
221,111.56417
226,110.946335
227,93.67304
228,110.41082
230,109.747154
231,93.40338
235,116.11502
236,94.4038
238,109.94627
242,106.60942
243,94.04667
244,80.47399
245,111.082596
247,111.72959
248,93.181694
249,93.95314
250,111.764305
251,94.06244
253,116.11502
254,93.26053
256,94.94952
257,92.41544
258,110.87095
259,94.40288
262,80.63022
266,93.28666
267,111.78744
272,100.92944
273,113.020874
275,109.70373
276,113.166435
279,94.696335
280,106.2498
283,93.729385
285,111.11611
288,113.13261
289,100.7824
290,104.61058
291,93.98783
292,111.729324
293,111.752945
296,129.20743
297,112.41303
298,116.05987
299,93.80377
304,92.93286
305,79.287155
306,93.84031
307,110.824135
311,101.68106
313,110.836586
314,92.75423
316,95.19265
324,93.89214
327,95.230804
329,92.98311
330,111.78781
337,105.20879
338,95.66181
339,105.33489
340,94.049355
343,93.79306
345,115.65632
346,93.51909
347,111.22345
349,111.98859
350,93.19677
352,112.31051
353,92.32319
354,79.627914
357,93.64022
358,113.89498
362,112.80076
364,118.63106
365,102.40254
366,94.503426
367,111.74965
368,93.409485
370,78.88138
373,94.24837
377,95.93114
378,110.50156
382,104.09617
384,110.52212
390,92.557526
392,113.63136
393,111.48077
395,96.13701
396,107.08472
399,78.035866
406,111.3699
408,111.3699
409,93.22906
410,77.35268
412,112.57382
413,92.273415
419,93.3241
420,112.484886
421,93.017365
430,100.178276
434,93.87703
436,94.23132
437,95.18787
438,93.08246
439,110.30928
440,95.715645
443,114.258995
446,94.409225
448,95.0177
452,95.09064
453,105.11878
457,104.58755
458,94.616165
459,116.464516
460,105.297676
462,107.16677
464,103.72571
465,117.32284
467,113.01011
471,112.73447
472,77.47024
473,95.11421
475,94.63728
480,95.389854
488,111.88558
490,111.97519
491,104.635376
